Date&Time,GHI,DHI,DNI,GTI,Temperature,GTI Loss,Irradiance Shading Loss,IAM Loss,Soiling and Snow Loss,Nominal Energy,Irradiance Level Loss,Shading Electrical Loss,Temperature Loss,Module Quality Loss,Optimizer Max Input Current Loss,Yield Factor Loss,Optimizer Loss,Rear Side Shading Electrical Loss,LID Loss,Ohmic Loss,String Clipping Loss,Array Energy,PV Inverter Efficiency Loss,AC-coupled Inverter Efficiency Loss,Clipping Loss,System Unavailability Loss,Export Limitation Loss,Battery charge,Battery Discharge,Battery State Of Energy,Inverter Output,DC Inverter Output,AC Inverter Output,Consumption,Self-consumption,Imported,Exported,Performance Ratio,ImportedPrice,ExportedPrice
,W/m^2,W/m^2,W/m^2,W/m^2,C,W/m^2,W/m^2,W/m^2,W/m^2,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,,EUR/kWh,EUR/kWh
25-Apr 12:00:00,447.8374134678877,362.60631115514514,105.84940202299046,451.810206838099,12.372037461334013,-3.9727933702113205,8.7539682829314,9.7443470103602,0.0,8960.889917146616,39.545010274395764,0.0,21.743633371825943,-66.3922609654908,-1.4210854715202004E-13,0.0,47.29981143495371,0.0,0.0,56.93281245245876,0.0,8861.760910578472,64.44223433591232,0.0,0.0,0.0,0.0,7316.7099661353905,0.0,16146.301056349708,1480.6087101071703,1480.6087101071703,0.0,1480.6087101071703,1480.6087101071703,0.0,0.0,0.1584653723200504,0.25,0.07,
25-Apr 13:00:00,361.936196967276,331.34649279055685,38.90969743338066,361.1636758342015,12.718077153090812,0.7725211330744628,7.840325691013798,9.766129731791207,0.0,7104.763318107678,89.15992656085322,5.684341886080802E-14,-41.95371287954951,-52.65534619255024,5.684341886080802E-14,0.0,36.84427875300901,0.0,0.0,35.7754714442153,0.0,7037.592700421701,106.22715950089813,0.0,0.0,0.0,0.0,2253.69894365029,0.0,18400.0,4677.666597270513,4677.666597270513,0.0,1603.9927692827678,1603.9927692827678,0.0,3073.6738279877454,0.6262897627193447,0.25,0.07,
25-Apr 14:00:00,285.0607738871218,268.1001611223916,23.381074226304154,279.4465682131902,12.898487342380479,5.614205673931622,6.1645197258073745,9.097967529945183,0.0,5463.326794199811,121.9789424644992,1.4210854715202004E-14,-74.47426699792459,-40.404912834701186,-7.105427357601002E-14,0.0,28.500407439744336,0.0,0.0,21.055363693838018,0.0,5406.671260434356,118.33063323525164,0.0,0.0,0.0,0.0,0.0,0.0,18400.0,5288.340627199104,5288.340627199104,0.0,2035.8369763973592,2035.8369763973592,0.0,3252.5036508017447,0.9151046315804923,0.25,0.07,
25-Apr 15:00:00,198.76074443143796,190.26520935630305,13.548741886692463,194.00402451064798,12.908406186443747,4.756719920789976,4.342761933456454,6.821705383254337,0.0,3781.122042770621,130.4354548368456,-1.4210854715202004E-14,-84.40711361635981,-27.863286241178525,-2.842170943040401E-14,0.0,19.988869392998282,0.0,0.0,10.011922584915274,0.0,3732.9561958133995,90.36545892887625,0.0,0.0,0.0,0.0,0.0,0.0,18400.0,3642.5907368845233,3642.5907368845233,0.0,2652.7572722753466,2652.7572722753466,0.0,989.8334646091766,0.9079245363132453,0.25,0.07,
25-Apr 16:00:00,205.74431831436863,193.1821865955359,25.236191164314807,202.5061035261601,12.74756638408005,3.2382147882085235,4.552165658248567,7.5666954684727195,0.0,3937.2081728203957,128.30866602577464,4.076396629132702,-86.79746427739806,-29.023142708173935,-4.263256414560601E-14,0.0,21.86821335302838,0.0,0.0,10.86656190959288,0.0,3887.9089418884387,92.52095580634487,0.0,0.0,0.0,0.0,0.0,0.0,18400.0,3795.387986082094,3795.387986082094,0.0,3454.7536569167305,3454.7536569167305,0.0,340.6343291653634,0.9062920585318582,0.25,0.07,
25-Apr 17:00:00,141.29328213109451,132.05093691810174,26.677298789202272,141.72291220909707,12.420302379101052,-0.42963007800256037,4.127783073679876,6.081061153195724,0.0,2719.7109258723403,140.9258905863323,21.423762197437263,-79.27198189229705,-19.6061994032325,7.105427357601002E-15,0.0,22.473334549867232,0.0,0.0,4.959800290387335,0.0,2628.8063195438463,94.27988053576128,0.0,0.0,0.0,0.0,0.0,1381.1756036630734,17018.824396336924,3915.702042671158,3915.702042671158,0.0,4009.9819232069194,3915.702042671158,94.2798805357615,2.2737367544323206E-13,1.3360406837156162,0.25,0.07,
25-Apr 18:00:00,71.8260031536025,65.30583316539447,35.5612731256414,75.37152122058602,11.935433552159486,-3.5455180669835187,2.976991730822168,3.8976087650212623,0.0,1416.5163205876768,137.97905671241176,9.852225888176125,-51.56093876023063,-9.776085410335288,9.237055564881302E-14,0.0,16.76792203594812,0.0,0.0,1.2404350527654013,0.0,1312.0137050689414,105.41854623957906,0.0,0.0,0.0,0.0,0.0,3376.5805436037645,13642.243852733161,4583.175702433127,4583.175702433127,0.0,4688.594248672706,4583.175702433127,105.41854623957974,0.0,2.9404198061903593,0.25,0.07,
25-Apr 19:00:00,2.898582671206478,2.898582671206478,0.0,0.0,11.151732581782104,2.898582671206478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.90865928372538,0.0,0.0,0.0,0.0,0.0,4441.82613032151,9200.417722411652,4340.917471037785,4340.917471037785,0.0,4441.82613032151,4340.917471037785,100.90865928372538,0.0,Infinity,0.25,0.07,
25-Apr 20:00:00,0.0,0.0,0.0,0.0,10.122210604584694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.92167064828547,0.0,0.0,0.0,0.0,0.0,3701.521775267926,5498.895947143726,3611.6001046196407,3611.6001046196407,0.0,3701.5217752679255,3611.60010461964,89.92167064828547,4.547473508864641E-13,Infinity,0.25,0.07,
25-Apr 21:00:00,0.0,0.0,0.0,0.0,8.895483728380839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.87795403618551,0.0,0.0,0.0,0.0,0.0,2837.833361038743,2661.062586104983,2758.9554070025574,2758.9554070025574,0.0,2837.833361038743,2758.9554070025574,78.87795403618551,0.0,Infinity,0.25,0.07,
25-Apr 22:00:00,0.0,0.0,0.0,0.0,7.668756852176987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.35272276062545,0.0,0.0,0.0,0.0,0.0,2375.4503692339163,285.6122168710667,2302.0976464732908,2302.0976464732908,0.0,2467.6811835119506,2302.0976464732908,165.5835370386598,0.0,Infinity,0.25,0.07,
25-Apr 23:00:00,0.0,0.0,0.0,0.0,6.442029975973132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.150086619688516,0.0,0.0,0.0,0.0,0.0,285.6122168710667,0.0,260.4621302513782,260.4621302513782,0.0,1357.2246509315728,260.4621302513782,1096.7625206801945,0.0,Infinity,0.25,0.07,
26-Apr 00:00:00,0.0,0.0,0.0,0.0,3.380293137924351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.2246509315728,0.0,1357.2246509315728,0.0,0.0,0.25,0.07,
26-Apr 01:00:00,0.0,0.0,0.0,0.0,2.8534392517168263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.2246509315728,0.0,1357.2246509315728,0.0,0.0,0.25,0.07,
26-Apr 02:00:00,0.0,0.0,0.0,0.0,2.3265853655093016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.2246509315728,0.0,1357.2246509315728,0.0,0.0,0.25,0.07,
26-Apr 03:00:00,0.0,0.0,0.0,0.0,1.7997314793017773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.2246509315728,0.0,1357.2246509315728,0.0,0.0,0.25,0.07,
26-Apr 04:00:00,0.0,0.0,0.0,0.0,1.2728775930942526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1603.9927692827678,0.0,1603.9927692827678,0.0,0.0,0.25,0.07,
26-Apr 05:00:00,2.4865723842698277,2.4865723842698277,0.0,0.0,1.3348884206954859,2.4865723842698277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035.8369763973592,0.0,2035.8369763973592,0.0,0.0,0.25,0.07,
26-Apr 06:00:00,52.2057549805638,52.2057549805638,0.0,49.65287620622651,1.974620927762896,2.5528787743372945,1.1436513538502953,2.048971474942535,0.0,960.7980398453285,129.1949721883223,-7.105427357601002E-15,-67.52461541309944,-6.663274441649957,0.0,0.0,10.691090850111028,0.0,0.0,0.5739013174623746,0.0,894.5259653441819,66.10125047242238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.4247148717596,828.4247148717596,0.0,2652.7572722753466,828.4247148717596,1824.332557403587,0.0,0.8067867361235815,0.25,0.07,
26-Apr 07:00:00,122.78122233194934,117.74507306581818,15.148545575036541,115.9234276341699,3.1700895131015994,6.85779469777944,2.609165808064189,5.298742321967265,0.0,2233.7609433455837,142.92031297459437,-1.0658141036401503E-13,-141.9047283820699,-16.642791085525133,-4.973799150320701E-14,0.0,13.706547349707662,0.0,0.0,3.5746569061504343,0.0,2232.1069455827255,72.2575463950206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2159.849399187705,2159.849399187705,0.0,3331.369597741133,2159.849399187705,1171.520198553428,0.0,0.9009534845942041,0.25,0.07,
26-Apr 08:00:00,199.3403258801481,187.29939519587626,24.804056580527604,189.94823148627174,4.3001941278497995,9.392094393876363,4.196948823539842,7.992763904548939,0.0,3676.046167919225,131.51951039873697,1.4210854715202004E-14,-193.82481842166817,-27.87445216792119,0.0,0.0,21.757853552661942,0.0,0.0,10.021003794298029,0.0,3734.4470707631167,90.36399589356114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3644.0830748695553,3644.0830748695553,0.0,3763.213804855725,3644.0830748695553,119.13072998616934,0.0,0.9276905400543208,0.25,0.07,
26-Apr 09:00:00,331.75062054910387,272.7673346380875,95.52209117221437,320.1489402478051,5.334461950430951,11.601680301298757,6.2539044588916575,11.244322163429812,0.0,6258.816757775003,106.35234388888335,1.9895196601282805E-13,-221.11331138149916,-47.48460866752025,-1.9895196601282805E-13,0.0,42.2965695982503,0.0,0.0,29.083627318444393,0.0,6349.6821370184425,91.21504358406114,0.0,0.0,0.0,0.0,2556.945318166449,0.0,2556.9453181664485,3701.5217752679328,3701.5217752679328,0.0,3701.5217752679255,3701.5217752679255,0.0,7.503331289626658E-12,0.5590856601710188,0.25,0.07,
26-Apr 10:00:00,427.85434828496204,337.9732655643519,124.90835633441154,421.7313359452973,6.2450043602619925,6.12301233966474,7.9690777390911975,11.13990928828761,0.0,8326.230175622553,55.28997119882716,0.0,-180.39490021289606,-62.98459596277004,-1.1368683772161603E-13,0.0,53.388976267283596,0.0,0.0,51.20450002051817,0.0,8409.726224311591,77.64593618971116,0.0,0.0,0.0,0.0,5679.323015846533,0.0,8236.26833401298,2652.7572722753466,2652.7572722753466,0.0,2652.7572722753466,2652.7572722753466,0.0,2.2737367544323206E-13,0.3041667626318953,0.25,0.07,
26-Apr 11:00:00,388.39925612676456,349.9257763702592,49.02556623252305,383.2336753140917,7.0072689433181035,5.165580812672829,8.196191946342969,10.526552030642028,0.0,7538.086060051368,74.2124796439521,0.0,-177.25440383442594,-57.003536746588026,2.842170943040401E-14,0.0,40.656418030104135,0.0,0.0,41.92258927513924,0.0,7615.552513683186,71.49197110537868,0.0,0.0,0.0,0.0,5508.223566180448,0.0,13744.49190019343,2035.8369763973599,2035.8369763973599,0.0,2035.8369763973592,2035.8369763973583,9.094947017729282E-13,1.5916157281026244E-12,0.2568794999699309,0.25,0.07,
26-Apr 12:00:00,454.66310897111134,365.7281188526396,109.98598684546471,458.6283756126819,7.600701538214174,-3.9652666415705653,8.828383289659559,9.789220127360503,0.0,9099.422769006285,36.74097967759188,0.0,-124.20876093214738,-68.54198458819366,8.526512829121202E-14,0.0,47.95927183502178,0.0,0.0,60.67050916742738,0.0,9146.802753846587,101.58091896139538,0.0,0.0,0.0,0.0,4655.5080998065705,0.0,18400.0,4389.7137350786215,4389.7137350786215,0.0,1480.6087101071703,1480.6087101071703,0.0,2909.1050249714517,0.46283414572657405,0.25,0.07,
26-Apr 13:00:00,358.23098817005854,328.8490668162314,37.21729415734778,357.2788428880584,8.009300470993672,0.9521452820001173,7.775204517247947,9.693444522223661,0.0,7027.274808788776,91.43746372209714,-5.684341886080802E-14,-160.03621301618907,-52.939805608477386,2.5579538487363607E-13,0.0,37.23281028588002,0.0,0.0,36.160202247310195,0.0,7075.420351158153,151.63177025054523,0.0,0.0,0.0,0.0,0.0,0.0,18400.0,6923.788580907608,6923.788580907608,0.0,1603.9927692827678,1603.9927692827678,0.0,5319.79581162484,0.9371014551152352,0.25,0.07,
26-Apr 14:00:00,326.4413556500607,300.1215808445615,36.12041988596232,326.5947078144189,8.22204803390418,-0.1533521643581821,7.102418765642854,9.238953436044069,0.0,6416.038980471296,106.71653263369257,0.0,-161.23146833049555,-48.273494421872705,2.842170943040401E-14,0.0,34.08799325173902,0.0,0.0,30.06824943769363,0.0,6454.67116790054,139.10990180352042,0.0,0.0,0.0,0.0,0.0,0.0,18400.0,6315.561266097018,6315.561266097018,0.0,2035.8369763973592,2035.8369763973592,0.0,4279.7242896996595,0.9350889451714975,0.25,0.07,
26-Apr 15:00:00,272.6190722095427,252.4534233990901,31.991692983720423,273.0297820909436,8.23320757350599,-0.41070988140091913,5.959904879191145,8.539572507593531,0.0,5346.406701282007,122.66357571818486,-1.4210854715202004E-14,-163.27416374247932,-40.18826334636742,-1.4210854715202004E-13,0.0,28.582176457312016,0.0,0.0,20.838239572893432,0.0,5377.785136622464,117.74969737435637,0.0,0.0,0.0,0.0,0.0,0.0,18400.0,5260.035439248108,5260.035439248108,0.0,2652.7572722753466,2652.7572722753466,0.0,2607.2781669727615,0.9315984580155074,0.25,0.07,
26-Apr 16:00:00,263.9902719348687,222.9761681565156,81.8336896561745,267.88872054006515,8.04247817725108,-3.8984486051964495,5.645069232069885,9.764112201364386,0.0,5221.276868725126,121.86701077365146,13.574404299159767,-165.00661685172395,-39.12730836180957,0.0,0.0,33.86762226276328,0.0,0.0,19.769384891708476,0.0,5236.332371711377,114.89229911822866,0.0,0.0,0.0,0.0,0.0,0.0,18400.0,5121.440072593148,5121.440072593148,0.0,3454.7536569167305,3454.7536569167305,0.0,1666.6864156764182,0.9244592675784303,0.25,0.07,
26-Apr 17:00:00,154.0669810210554,137.80678406562276,46.45585406916694,155.48964883742616,7.655002787470299,-1.4226678163707618,5.050976964898845,6.790278298775422,0.0,2970.648779105189,138.80650744447757,38.35295696561424,-131.66509076641785,-21.7473355333762,1.4210854715202004E-14,0.0,25.509667678022907,0.0,0.0,6.102232678781978,0.0,2915.2898406380864,94.30056139870271,0.0,0.0,0.0,0.0,0.0,1094.6920825688337,17305.307917431164,3915.681361808218,3915.6813618082174,0.0,4009.9819232069194,3915.681361808217,94.30056139870271,6.821210263296962E-13,1.2177439327859305,0.25,0.07,
26-Apr 18:00:00,96.24552896448004,69.04110916832661,145.38580556279823,113.39719714343998,7.081229523978398,-17.151668178959937,7.7368109921532096,7.271016922094324,0.0,2034.6921556597,137.94828734480154,42.71353835906278,-98.74940410941102,-14.390637402663058,0.0,0.0,34.02808037683859,0.0,0.0,2.7518988458389204,0.0,1930.390392245232,106.6420400332346,0.0,0.0,0.0,0.0,0.0,2758.203856427474,14547.104061003693,4581.952208639471,4581.952208639472,0.0,4688.594248672706,4581.952208639471,106.64204003323505,2.2737367544323206E-13,1.9538820726616422,0.25,0.07,
26-Apr 19:00:00,6.6453146766292885,6.6453146766292885,0.0,0.0,6.451133021315951,6.6453146766292885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.90865928372538,0.0,0.0,0.0,0.0,0.0,4441.82613032151,10105.277930682183,4340.917471037785,4340.917471037785,0.0,4441.82613032151,4340.917471037785,100.90865928372538,0.0,Infinity,0.25,0.07,
26-Apr 20:00:00,0.0,0.0,0.0,0.0,5.827375793982388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.92167064828547,0.0,0.0,0.0,0.0,0.0,3701.521775267926,6403.756155414256,3611.6001046196407,3611.6001046196407,0.0,3701.5217752679255,3611.60010461964,89.92167064828547,4.547473508864641E-13,Infinity,0.25,0.07,
26-Apr 21:00:00,0.0,0.0,0.0,0.0,5.267416392906889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.87795403618551,0.0,0.0,0.0,0.0,0.0,2837.833361038743,3565.922794375513,2758.9554070025574,2758.9554070025574,0.0,2837.833361038743,2758.9554070025574,78.87795403618551,0.0,Infinity,0.25,0.07,
26-Apr 22:00:00,0.0,0.0,0.0,0.0,4.707456991831393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0600092975263,0.0,0.0,0.0,0.0,0.0,2467.6811835119506,1098.2416108635623,2393.621174214424,2393.621174214424,0.0,2467.6811835119506,2393.621174214424,74.0600092975263,0.0,Infinity,0.25,0.07,
26-Apr 23:00:00,0.0,0.0,0.0,0.0,4.147497590755895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.743619921143576,0.0,0.0,0.0,0.0,0.0,937.1373657716488,161.10424509191367,881.3937458505052,881.3937458505052,0.0,1357.2246509315728,881.3937458505052,475.8309050810676,0.0,Infinity,0.25,0.07,
27-Apr 00:00:00,0.0,0.0,0.0,0.0,3.066577098576434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.390921974398797,0.0,0.0,0.0,0.0,0.0,161.10424509191367,0.0,143.71332311751488,143.71332311751488,0.0,1357.2246509315728,143.71332311751485,1213.511327814058,2.842170943040401E-14,Infinity,0.25,0.07,
27-Apr 01:00:00,0.0,0.0,0.0,0.0,2.983164068917647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.2246509315728,0.0,1357.2246509315728,0.0,0.0,0.25,0.07,
27-Apr 02:00:00,0.0,0.0,0.0,0.0,2.8997510392588612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.2246509315728,0.0,1357.2246509315728,0.0,0.0,0.25,0.07,
27-Apr 03:00:00,0.0,0.0,0.0,0.0,2.8163380096000745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.2246509315728,0.0,1357.2246509315728,0.0,0.0,0.25,0.07,
27-Apr 04:00:00,0.0,0.0,0.0,0.0,2.7329249799412887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1603.9927692827678,0.0,1603.9927692827678,0.0,0.0,0.25,0.07,
27-Apr 05:00:00,9.589008707259739,9.589008707259739,0.0,0.0,3.4243288510705607,9.589008707259739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035.8369763973592,0.0,2035.8369763973592,0.0,0.0,0.25,0.07,
27-Apr 06:00:00,131.37006773421135,59.50528704070704,414.01947715024994,109.18862284250739,4.8703955474541205,22.18144489170396,1.230651542788368,12.124388947189905,0.0,1981.8384830503014,130.093293897514,3.552713678800501E-15,-95.4637290073822,-14.281251565544993,0.0,0.0,43.042042754170524,0.0,0.0,3.2767072988152544,0.0,1915.1714196727298,73.17457318215222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1841.9968464905776,1841.9968464905776,0.0,2652.7572722753466,1841.9968464905776,810.760425784769,0.0,0.8157584990346292,0.25,0.07,
27-Apr 07:00:00,272.6081722230949,79.46332374080157,573.3784935541642,231.6222485124389,7.031360666260663,40.98592371065604,1.8535677595571454,24.571838980143387,0.0,4243.470687860228,110.20133999719107,1.4210854715202004E-14,-114.5061156074549,-31.30367693297566,-1.4210854715202004E-13,0.0,73.95187240707169,0.0,0.0,12.84846428458518,0.0,4192.2788037118125,86.32054966786075,0.0,0.0,0.0,0.0,774.5886563028139,0.0,774.5886563028139,3331.369597741138,3331.369597741138,0.0,3331.369597741133,3331.369597741133,0.0,5.229594535194337E-12,0.6954928314742413,0.25,0.07,
27-Apr 08:00:00,422.7564145618846,104.36632143951842,650.3176474358478,390.1091375633245,9.074105402953641,32.64727699856007,2.6104298581544243,24.22314712523944,0.0,7512.538592792964,69.297598428745,0.0,-49.15335178082202,-55.50744219103058,-1.4210854715202004E-13,0.0,91.40205400763267,0.0,0.0,39.75615654984561,0.0,7416.743577778598,92.08124789276724,0.0,0.0,0.0,0.0,3561.448525030097,0.0,4336.03718133291,3763.2138048557335,3763.2138048557335,0.0,3763.213804855725,3763.213804855725,0.0,8.412825991399586E-12,0.4664691034283083,0.25,0.07,
27-Apr 09:00:00,558.6163782519875,143.06818508176923,668.747974347684,540.2284711798388,10.943517388534167,18.387907072148664,3.685989030716701,16.385000919079935,0.0,10756.85671183727,22.15867990141042,-2.842170943040401E-14,140.11709300723908,-78.64256191521599,-2.842170943040401E-14,0.0,108.90601689982478,0.0,0.0,80.04416033231428,0.0,10484.2733236117,91.16773230860136,0.0,0.0,0.0,0.0,6691.583816035163,0.0,11027.620997368074,3701.521775267936,3701.521775267936,0.0,3701.5217752679255,3701.521775267925,4.547473508864641E-13,1.0913936421275139E-11,0.33132404373391755,0.25,0.07,
27-Apr 10:00:00,666.760623308642,183.4827395693099,668.2078859280705,664.371066464286,12.589160696618668,2.3895568443560933,4.804566011315303,10.718684143728787,0.0,13418.172841275122,-18.39025115245166,5.684341886080802E-14,401.62486521875536,-96.89637707589515,-5.684341886080802E-14,0.0,115.42128375613657,0.0,0.0,121.73574073991605,0.0,12894.677579788664,120.61662272727246,0.0,0.0,0.0,0.0,7372.3790026319275,0.0,18400.0,5401.681954429465,5401.681954429465,0.0,2652.7572722753466,2652.7572722753466,0.0,2748.924682154118,0.3931591726817264,0.25,0.07,
27-Apr 11:00:00,725.8319411133341,227.75716087015223,631.8843509754658,738.7753343045123,13.966636582906606,-12.943393191178188,5.986942620188926,7.860844080044934,0.0,14991.501684456478,-35.1124981260915,-5.684341886080802E-14,614.6226724917784,-107.27430894562482,-3.694822225952521E-13,0.0,108.75031734081333,0.0,0.0,149.34130762757977,0.0,14261.174194068026,312.23043327546054,0.0,0.0,0.0,0.0,0.0,0.0,18400.0,13948.943760792563,13948.943760792565,0.0,2035.8369763973592,2035.8369763973592,0.0,11913.106784395204,0.9130173899411534,0.25,0.07,
27-Apr 12:00:00,755.7862879467182,234.6268898788107,641.8768222879675,782.6804083749496,15.038781344088147,-26.894120428231417,6.267980084216397,6.409118123621032,0.0,15923.66845425588,-43.53115986713562,-2.8421709430404007E-13,771.2549355128156,-113.21908062415181,5.684341886080802E-14,0.0,100.06726205662108,0.0,0.0,166.51566739337778,0.0,15042.58082978435,330.08496757666046,0.0,0.0,0.0,0.0,0.0,0.0,18400.0,14712.495862207688,14712.495862207688,0.0,1480.6087101071703,1480.6087101071703,0.0,13231.887152100519,0.908975136659439,0.25,0.07,
27-Apr 13:00:00,737.9196938751797,220.75909010451736,652.3956723381157,776.1526845406162,15.776668978476888,-38.23299066543643,5.9873254804413545,6.068807329556802,0.0,15801.51668978918,-42.769072090671585,5.684341886080802E-14,785.8507095076501,-112.31239712469025,1.1368683772161603E-13,0.0,83.44876908017142,0.0,0.0,163.99118939323716,0.0,14923.307491023483,327.3646542509751,0.0,0.0,0.0,0.0,0.0,0.0,18400.0,14595.942836772507,14595.942836772507,0.0,1603.9927692827678,1603.9927692827678,0.0,12991.950067489739,0.9093584425343304,0.25,0.07,
27-Apr 14:00:00,669.6299942741405,195.395302145517,647.9628715355027,714.6135493084428,16.160391597017647,-44.9835550343023,5.34978262061348,7.1191031049490885,0.0,14520.351642893962,-37.73040995379738,-5.684341886080802E-14,645.571283398626,-103.71887116926665,8.526512829121202E-14,0.0,83.32794688024742,0.0,0.0,140.02032768033462,0.0,13792.88136605782,301.59799894186006,0.0,0.0,0.0,0.0,0.0,0.0,18400.0,13491.283367115959,13491.28336711596,0.0,2035.8369763973592,2035.8369763973592,0.0,11455.4463907186,0.9129187588737,0.25,0.07,
27-Apr 15:00:00,572.6317383943509,146.09404055393148,673.1947039919063,620.8333027996874,16.179596529518022,-48.20156440533651,4.081054307874447,10.142784317122011,0.0,12544.683719132607,-15.848892540029619,1.1368683772161603E-13,444.10457735295853,-90.22000859018195,0.0,0.0,87.09355562875393,0.0,0.0,106.19282305759347,0.0,12013.361664223517,261.0154383069488,0.0,0.0,0.0,0.0,0.0,0.0,18400.0,11752.346225916568,11752.346225916568,0.0,2652.7572722753466,2652.7572722753466,0.0,9099.588953641221,0.9153763450515956,0.25,0.07,
